중공종,공정,세부공종,표준품셈 목차,규격,단위(표준품셈 기준),산근근거(작업조 1팀당 인원 및 장비구성),기능공1,기능공2,특별인부,보통인부,장비,투입 품,표준품셈,국토부 가이드라인,평균
가설공사,피해방지시설,,2-10-7 암파쇄 방호시설 설치 및 해체('26년 신설),설 치,,"철골공 3인, 보통인부 1인, 크레인 1대 기준",0.2308,0,0,0.0769,0.0769,0.3846,13,0,13
가설공사,피해방지시설,,2-10-7 암파쇄 방호시설 설치 및 해체('26년 신설),해 체,,"철골공 3인, 보통인부 1인, 크레인 1대 기준",0.0968,0,0,0.0323,0.0323,0.1613,31,0,31
가설공사,현장관리,,2-11-1 건축물보양('23년 보완),부직포 깔기,㎡,건축목공보통인부 0.003인 기준,0,0,0,0.003,0,0.003,1,0,1
가설공사,현장관리,,2-11-1 건축물보양('23년 보완),보양지 붙이기,㎡,건축목공보통인부 0.01인 기준,0,0,0,0.01,0,0.01,1,0,1
가설공사,현장관리,,2-11-1 건축물보양('23년 보완),목재 붙이기,㎡,건축목공보통인부 0.03인 기준,0,0,0,0.03,0,0.03,1,0,1
가설공사,현장관리,,2-11-2 건축물 현장정리('23년 보완),철근콘크리트조· 철골·철근콘크리트조,,보통인부 0.13인 기준,0,0,0,0.13,0,0.13,1,0,1
가설공사,현장관리,,2-11-2 건축물 현장정리('23년 보완),목조·철골조·조적조,,보통인부 0.05인 기준,0,0,0,0.05,0,0.05,1,0,1
가설공사,현장관리,,2-11-3 준공청소('23년 신설),,,보통인부 0.02인 기준,0,0,0,0.02,0,0.02,1,0,1
가설공사,현장관리,,2-11-4 입주청소('23년 신설),,,보통인부 0.03인 기준,0,0,0,0.03,0,0.03,1,0,1
가설공사,현장관리,,"2-11-5 비산먼지 발생 억제를 위한 살수('02년 신설, '09년 보완)",,100㎡,물탱크(살수차) 0.008시간 기준,0,0,0,0,0.008,0.008,1,0,1
가설공사,현장관리,,"2-11-6 자동세륜기 설치 및 해체('09, '12, '19년 보완)",,회,"특별인부 2.441.59, 크레인 3.32.60 기준",0,0,2.44,0,3.3,5.74,1,0,1
가설공사,현장관리,,2-11-7 슬러지 제거('19년 신설),,회,"특별인부 0.63인, 굴착기 1hr 기준",0,0,0.63,0,1,1.63,1,0,1
가설공사,현장관리,,2-11-8 지능형 CCTV 설치 및 해체('24년 신설),,개,"S/W시험사 0.50.2, 중급기술자 10.5, 특별인부 0.50.2 기준",1,0,0.5,0,0.5,2,1,0,1
가설공사,현장관리,,2-11-9 지능형 출입관리 설치 및 해체('24년 신설),,개,"S/W시험사 1인, 중급기술자 2인, 특별인부 1인 기준",1,2,1,0,0,4,1,0,1
가설공사,공통장비,,"2-12-1 건설용리프트 설치 및 해체('09, '23년 보완)",,대,"기계설비공 1.31인, 비계공 2.04인, 보통인부 0.87인, 지게차 1.95hr 기준",1.31,2.04,0,0.87,1.95,6.17,1,0,1
가설공사,공통장비,,2-12-2 마스트 설치 및 해체('23년 신설),,층,"비계공 0.8인, 보통인부 0.27인 기준",0.8,0,0,0.27,0,1.07,1,0,1
가설공사,공통장비,,"2-12-3 축중계 설치 및 해체('09년 신설, '10년 보완)",,회,특별인부 0.051인 기준,0,0,0.051,0,0,0.051,1,0,1
가설공사,공통장비,,2-12-4 파이프 루프공('92년 신설),편성,,"수량 1, 규격 20, 수량 1, 수량 3 기준",0,0,0,0,25,25,1,0,1
가설공사,공통장비,,2-12-4 파이프 루프공('92년 신설),인,,"수량 1, 수량 2 기준",0,0,0,0,3,3,1,0,1
가설공사,공통장비,,2-12-4 파이프 루프공('92년 신설),원,,수량 2 기준,0,0,0,0,2,2,1,0,1
토공사,굴착,인력/토사,"3-2-1 굴착(인력/토사)('08, '20, 25년 보완)",보통토사,㎥,특별인부 1인 기준,0,0,0.2778,0,0,0.2778,3.6,0,3.6
토공사,굴착,인력/토사,"3-2-1 굴착(인력/토사)('08, '20, 25년 보완)",경질토사,㎥,특별인부 1인 기준,0,0,0.3704,0,0,0.3704,2.7,0,2.7
토공사,굴착,인력/토사,"3-2-1 굴착(인력/토사)('08, '20, 25년 보완)",고사점토 및 자갈섞인 토사,㎥,특별인부 1인 기준,0,0,0.4545,0,0,0.4545,2.2,0,2.2
토공사,굴착,인력/토사,"3-2-1 굴착(인력/토사)('08, '20, 25년 보완)",호박돌 섞인 토사,㎥,특별인부 1인 기준,0,0,0.8333,0,0,0.8333,1.2,0,1.2
토공사,굴착,인력/암반,3-2-2 굴착(인력/암반)('20년 보완),풍화암,㎥,"착암공 0.33인, 보통인부 0.16인, 공기압축기 0.3시간, 소형브레이커 1.26시간 기준",0.33,0,0,0.16,1.56,2.05,1,0,1
토공사,굴착,인력/암반,3-2-2 굴착(인력/암반)('20년 보완),연암,㎥,"착암공 0.41인, 보통인부 0.21인, 공기압축기 0.48시간, 소형브레이커 1.68시간 기준",0.41,0,0,0.21,2.16,2.78,1,0,1
토공사,굴착,인력/암반,3-2-2 굴착(인력/암반)('20년 보완),보통암,㎥,"착암공 0.58인, 보통인부 0.29인, 공기압축기 0.6시간, 소형브레이커 2.4시간 기준",0.58,0,0,0.29,3,3.87,1,0,1
토공사,굴착,인력/암반,3-2-2 굴착(인력/암반)('20년 보완),경암,㎥,"착암공 0.94인, 보통인부 0.48인, 공기압축기 0.96시간, 소형브레이커 3.9시간 기준",0.94,0,0,0.48,4.86,6.28,1,0,1
토공사,굴착,기계,3-2-3 흙깎기(기계)('25년 신설),중규모,,"공사수량이100,000㎥이상인경우 100000공사수량이 기준",0,0,0,0,100000,100000,1,0,1
토공사,굴착,기계,3-2-3 흙깎기(기계)('25년 신설),소규모,,"공사수량이100,000㎥이상인경우 10000공사수량이 기준",0,0,0,0,10000,10000,1,0,1
토공사,암발파 및 파쇄,정밀진동제어발파TYPE-Ⅱ,"3-3-2 암발파(정밀진동제어발파 TYPE-Ⅱ)('20, '26년 보완)(㎥당)",,,"화약취급공보통인부 0.023인, 기타1 0.032인, 유압식크롤러드릴굴착기+대형브레이커 0.08hr, 기타1 0.025hr 기준",0.032,0,0,0.023,0.105,0.16,1,0,1
토공사,암발파 및 파쇄,소규모진동제어발파TYPE-Ⅲ,"3-3-3 암발파(소규모진동제어발파 TYPE-Ⅲ)('20, '26년 보완)(㎥당)",,,"화약취급공보통인부 0.012인, 기타1 0.017인, 유압식크롤러드릴굴착기 0.049hr, 기타1 0.013hr 기준",0.017,0,0,0.012,0.062,0.091,1,0,1
토공사,암발파 및 파쇄,중규모진동제어발파TYPE-Ⅳ,"3-3-4 암발파(중규모진동제어발파 TYPE-Ⅳ)('20, '26년 보완)(㎥당)",,,"화약취급공보통인부 0.007인, 기타1 0.009인, 유압식크롤러드릴굴착기 0.021hr, 기타1 0.009hr 기준",0.009,0,0,0.007,0.03,0.046,1,0,1
토공사,암발파 및 파쇄,일반발파TYPE-Ⅴ,"3-3-5 암발파(일반발파 TYPE-Ⅴ)('20, '26년 보완)(㎥당)",,,"화약취급공보통인부 0.004인, 기타1 0.006인, 유압식크롤러드릴굴착기 0.014hr, 기타1 0.008hr 기준",0.006,0,0,0.004,0.022,0.032,1,0,1
토공사,암발파 및 파쇄,대규모발파TYPE-Ⅵ,"3-3-6 암발파(대규모발파 TYPE-Ⅵ)('20, '26년 보완)(㎥당)",,,"화약취급공보통인부 0.002인, 기타1 0.003인, 유압식크롤러드릴굴착기 0.012hr, 기타1 0.004hr 기준",0.003,0,0,0.002,0.016,0.021,1,0,1
토공사,암발파 및 파쇄,소형브레이커,3-3-7 암발파(소형브레이커)('20년 보완),,㎥,"폭약 0.35㎏, 뇌관 1개, 비트 0.008개, 화약취급공착암공보통인부 0.041인, 기타1 0.041인, 기타2 0.103인, 소형브레이커공기압축기 0.203hr, 기타1 0.074hr 기준",0.041,0.103,0,0.041,1.635,1.82,1,0,1
토공사,암발파 및 파쇄,유압식할암공법,3-3-8 암파쇄(유압식 할암공법)('20년 보완),,㎥,"기계설비공 0.068인, 특별인부 0.271인, 유압식크롤러드릴발전기유압식할암기굴착기+대형브레이커 0.121hr, 기타1 0.486hr, 기타2 0.486hr, 기타3 0.121hr 기준",0.068,0,0.271,0,1.214,1.553,1,0,1
토공사,암발파 및 파쇄,,3-3-9 수중발파('20년 보완),,㎥,"폭약 0.920.96, 뇌관 1.23.0, 비트 0.0060.009, 화약취급공착암공보통인부잠수부 0.070.11, 기타1 0.0640.094(0), 기타2 00.19, 기타3 0.110.5(1.0), 기타4 0.30.5(1.0), 기타5 0.60.5(1.0), 소형브레이커공기압축기 0.3130.474, 기타1 0.1040.158 기준",0,0,0,0.07,3.617,3.687,1,0,1
토공사,쌓기,,3-4-1 흙쌓기('25년 신설),두께 30cm,,다짐도(%) 90다짐도(%) 기준,0,0,0,0,90,90,1,0,1
토공사,쌓기,,3-4-1 흙쌓기('25년 신설),두께 20cm,,다짐도(%) 95다짐도(%) 기준,0,0,0,0,95,95,1,0,1
토공사,쌓기,,"3-4-2 암쌓기('03년 신설, '08, '20, '25년 보완)",,㎥,"특별인부 1인, 양족식롤러(자주식)진동 1대, 롤러불 1대, 도저 1대 기준",0,0,0.0007,0,0.0022,0.0029,1380,0,1380
토공사,쌓기,,3-4-3 흙 다지기('25년 신설),다짐두께,,"특별인부 1인, 보통인부 1인, 플레이트콤팩터 1대, 특별인부 1인, 보통인부 1인, 래머 1대 기준",0,0,0.1333,0.1333,0.1333,0.4,15,0,15
토공사,쌓기,,3-4-3 흙 다지기('25년 신설),토사,,"특별인부 1인, 보통인부 1인, 플레이트콤팩터 1대, 특별인부 1인, 보통인부 1인, 래머 1대 기준",0,0,0.1111,0.1111,0.1111,0.3333,18,0,18
토공사,쌓기,,3-4-3 흙 다지기('25년 신설),점토,,"특별인부 1인, 보통인부 1인, 플레이트콤팩터 1대, 특별인부 1인, 보통인부 1인, 래머 1대 기준",0,0,0.1818,0.1818,0.1818,0.5455,11,0,11
토공사,쌓기,소형장비,"3-4-4 뒤채움 및 다짐(소형장비)('20, '25년 보완)",,㎥,"특별인부 1인, 보통인부 1인, 굴착기 1대, 진동롤러(핸드가이드식)살 1대, 수차 0.5대 기준",0,0,0.0091,0.0091,0.0227,0.0409,110,0,110
토공사,쌓기,대형장비,"3-4-5 뒤채움 및 다짐(대형장비)('20, '25년 보완)",,㎥,"특별인부 1인, 보통인부 1인, 굴착기진동롤러진동롤러(핸드가이드식)살수차 1대, 기타1 1대, 기타2 1대, 기타3 0.5대 기준",0,0,0.004,0.004,0.014,0.022,250,0,250
토공사,쌓기,소형장비,3-4-6 되메우기 및 다짐(소형장비)('25년 신설),,㎥,"특별인부 1인, 보통인부 1인, 굴착기 1대, 진동롤러(핸드가이드식)살 1대, 수차 0.5대 기준",0,0,0.0077,0.0077,0.0192,0.0346,130,0,130
토공사,쌓기,대형장비,3-4-7 되메우기 및 다짐(대형장비)('25년 신설),,㎥,"특별인부 1인, 보통인부 1인, 굴착기진동롤러진동롤러(핸드가이드식)살수차 1대, 기타1 1대, 기타2 1대, 기타3 0.5대 기준",0,0,0.0034,0.0034,0.0121,0.019,290,0,290
토공사,절토부대공,,"3-5-1 절토면 고르기('08, '20, '25년 보완)",,암,"굴착기 1대, 굴착 1대, 기대형브레이커 1대 기준",0,0,0,0,0.0077,0.0077,390,0,390
토공사,절토부대공,,"3-5-2 암반청소('08, '14, '20, '25년 보완)",댐,㎡,"특별인부 2인, 보통인부 5인, 굴착기 1대 기준",0,0,0.1053,0.2632,0.0526,0.4211,19,0,19
토공사,절토부대공,,"3-5-2 암반청소('08, '14, '20, '25년 보완)","교량, 옹벽 등",㎡,"특별인부 2인, 보통인부 5인, 굴착기 1대 기준",0,0,0.08,0.2,0.04,0.32,25,0,25
토공사,성토부대공,,"3-6-1 성토면 고르기('08, '14, '16, '20, '25년 보완)",,㎡,굴착기 1대 기준,0,0,0,0,0.0009,0.0009,1060,0,1060
토공사,성토부대공,,"3-6-2 식재면 고르기('13년 신설, '19, '25년 보완)",,㎡,"조경공 1인, 보통인부 5인 기준",0.0015,0,0,0.0075,0,0.009,670,0,670
토공사,비탈면 보호공,,3-7-1 프리캐스트 콘크리트 블록설치('25년 보완),비탈경사 1:1.5 이상,㎡,"인력 2인, 기타1 3인, 기계 2인, 기타1 2인, 기계 1대 기준",0.0741,0.2593,0,0,0.037,0.3704,27,0,27
토공사,비탈면 보호공,,3-7-1 프리캐스트 콘크리트 블록설치('25년 보완),비탈경사 1:1.0이상∼ 1:1.5 미만,㎡,"인력 2인, 기타1 3인, 기계 2인, 기타1 2인, 기계 1대 기준",0.0833,0.2917,0,0,0.0417,0.4167,24,0,24
토공사,비탈면 보호공,,3-7-1 프리캐스트 콘크리트 블록설치('25년 보완),비탈경사 1:1.0 미만,㎡,"인력 2인, 기타1 3인, 기계 2인, 기타1 2인, 기계 1대 기준",0.0909,0.3182,0,0,0.0455,0.4545,22,0,22
토공사,비탈면 보호공,,"3-7-2 지압판블록 설치('20년 신설, '25년 보완)",,개소,"중급기술자 1인, 보링공 1인, 특별인부 2인, 보통인부 2인, 크레인고소작업차강연선인장기 1대, 기타1 1대, 기타2 1대 기준",0.0909,0.0909,0.1818,0.1818,0.2727,0.8182,11,0,11
토공사,비탈면 보호공,,"3-7-3 천연섬유사면보호공 설치('06년 신설, '08, '20, '25년 보완)",,㎡,"특별인부 3인, 보통인부 2인 기준",0,0,0.0103,0.0069,0,0.0172,290,0,290
토공사,비탈면 보호공,,"3-7-4 절토사면 녹화('98, '13, '19, '25년 보완)",뿜어붙이기 두께,,"특별인부 3인, 보통인부 1인, 크레인 1대 기준",0,0,0.3,0.1,0.1,0.5,10,0,10
토공사,비탈면 보호공,,"3-7-4 절토사면 녹화('98, '13, '19, '25년 보완)",,,"특별인부 3인, 보통인부 1인, 크레인 1대 기준",0,0,0.0187,0.0063,0.0063,0.0312,160,0,160
토공사,비탈면 보호공,,"3-7-5 비탈면 보강공('08년 신설, '14, '20, '25년 보완)",,회,"특별인부 1인, 보통인부 3인, 트럭탑재형크레인 8hr 기준",0,0,1,3,8,12,1,0,1
토공사,보강토 옹벽,,3-8-1 패널 설치('20년 보완),,㎡,"특별인부 0.1인, 보통인부 0.06인, 철근공 0.03인, 형틀목공 0.04인, 크레인 0.2hr 기준",0.03,0.04,0.1,0.06,0.2,0.43,1,0,1
토공사,보강토 옹벽,,"3-8-2 블록 설치('07년 신설, '08, '15, '20년 보완)",,㎡,"특별인부 0.21인, 보통인부 0.09인, 크레인 0.5hr 기준",0,0,0.21,0.09,0.5,0.8,1,0,1
토공사,보강토 옹벽,,3-8-3 버팀목 설치?해체('20년 보완),,m,"형틀목공 0.06인, 보통인부 0.03인 기준",0.06,0,0,0.03,0,0.09,1,0,1
토공사,보강토 옹벽,,"3-8-4 뒤채움 및 다짐('15년 신설, '20년 보완)",,10㎥,"보통인부 0.07인, 굴착기진동롤러진동롤러(핸드가이드식) 0.31hr, 기타1 0.19hr, 기타2 0.18hr 기준",0,0,0,0.07,0.68,0.75,1,0,1
토공사,벌개제근,,"3-9-1 벌목('08, '18, '20년 보완)",나 무 높 이 5m미만,"1,000㎡","벌목부보통인부 2.14인, 기타1 0.51인, 굴착기+부착용집게 2.71hr 기준",0.51,0,0,2.14,2.71,5.36,1,0,1
토공사,벌개제근,,"3-9-1 벌목('08, '18, '20년 보완)",나 무 높 이 5m이상∼8m미만,"1,000㎡","벌목부보통인부 2.8인, 기타1 0.66인, 굴착기+부착용집게 3.54hr 기준",0.66,0,0,2.8,3.54,7,1,0,1
토공사,벌개제근,,"3-9-1 벌목('08, '18, '20년 보완)",나 무 높 이 8m이상,"1,000㎡","벌목부보통인부 3.65인, 기타1 0.87인, 굴착기+부착용집게 4.61hr 기준",0.87,0,0,3.65,4.61,9.13,1,0,1
토공사,벌개제근,,3-9-2 뿌리뽑기('20년 보완),,"1,000㎡","보통인부 1.06인, 굴착기+부착용집게 3.76hr 기준",0,0,0,1.06,3.76,4.82,1,0,1
토공사,개간,,3-10-1 답면고르기('03년 신설),"2,000미만",,시간당작업량 281㎡/hr 기준,0,0,0,0,281,281,1,0,1
토공사,개간,,3-10-1 답면고르기('03년 신설),"2,000이상∼4,000미만",,시간당작업량 404㎡/hr 기준,0,0,0,0,404,404,1,0,1
토공사,개간,,3-10-1 답면고르기('03년 신설),"4,000이상∼6,000미만",,시간당작업량 526㎡/hr 기준,0,0,0,0,526,526,1,0,1
토공사,개간,,3-10-1 답면고르기('03년 신설),"6,000이상∼8,000미만",,시간당작업량 648㎡/hr 기준,0,0,0,0,648,648,1,0,1
토공사,개간,,3-10-1 답면고르기('03년 신설),"8,000이상∼10,000미만",,시간당작업량 771㎡/hr 기준,0,0,0,0,771,771,1,0,1
토공사,스마트 토공,MG,"3-11-1 머신 가이던스(MG) 굴착기('23년 신설, '24, '26년 보완)",,회,"고급기술자 1인, 중급기술자 1인, 용접공 1인, 조립 1일, 해체 1일 기준",1,2,0,0,2,5,1,0,1
토공사,스마트 토공,MC,"3-11-2 머신 컨트롤(MC) 굴착기('24년 신설, '26년 보완)",,회,"고급기술자 1인, 중급기술자 1인, 용접공 1인, 조립 1.5일, 해체 1일 기준",1,2,0,0,2.5,5.5,1,0,1
토공사,스마트 토공,MG,3-11-3 머신 가이던스(MG) 불도저('24년 신설),,회,"고급기술자 1인, 중급기술자 1인, 용접공 1인, 조립 1일, 해체 1일 기준",1,2,0,0,2,5,1,0,1
토공사,스마트 토공,MC,3-11-4 머신 컨트롤(MC) 불도저('25년 신설),,회,"고급기술자 1인, 중급기술자 1인, 용접공 1인, 조립 1.5일, 해체 1일 기준",1,2,0,0,2.5,5.5,1,0,1
토공사,스마트 토공,IntelligentCompaction,3-11-5 지능형 다짐 롤러(Intelligent Compaction)('26년 신설),,회,"고급기술자 1인, 중급기술자 1인, 조립 1일, 해체 1일 기준",1,1,0,0,2,4,1,0,1
조경공사,잔디 및 초화류,,"4-1-1 잔디붙임('06, '13, '19, '24년 보완)",줄떼,㎡,"조경공 1인, 보통인부 4인 기준",0.0059,0,0,0.0235,0,0.0294,170,0,170
조경공사,잔디 및 초화류,,"4-1-1 잔디붙임('06, '13, '19, '24년 보완)",평떼,㎡,"조경공 1인, 보통인부 4인 기준",0.0067,0,0,0.0267,0,0.0333,150,0,150
조경공사,잔디 및 초화류,,4-1-2 판형잔디붙임(‘25년 신설),,㎡,"조경공 1인, 보통인부 3인, 굴착기 0.5대 기준",0.0054,0,0,0.0162,0.0027,0.0243,185,0,185
조경공사,잔디 및 초화류,기계살포,"4-1-3 초류종자 살포(기계살포)('07, '13, '19, '24년 보완)",,㎡,"조경공 2인, 보통인부 1인, 취부기 1대, 트럭 1대, 펌프 1대 기준",0.0006,0,0,0.0003,0.001,0.0019,3100,0,3100
조경공사,잔디 및 초화류,,"4-1-4 초화류 식재('13, '19, '24년 보완)",양호,주,"조경공 3인, 보통인부 1인 기준",0.0011,0,0,0.0004,0,0.0015,2700,0,2700
조경공사,잔디 및 초화류,,"4-1-4 초화류 식재('13, '19, '24년 보완)",보통,주,"조경공 3인, 보통인부 1인 기준",0.0017,0,0,0.0006,0,0.0022,1800,0,1800
조경공사,잔디 및 초화류,,"4-1-4 초화류 식재('13, '19, '24년 보완)",불량,주,"조경공 3인, 보통인부 1인 기준",0.0027,0,0,0.0009,0,0.0036,1100,0,1100
조경공사,잔디 및 초화류,,"4-1-5 거적덮기('07년 신설, '13, '19, '24년 보완)",,㎡,"조경공 3인, 보통인부 1인 기준",0.0019,0,0,0.0006,0,0.0025,1600,0,1600
조경공사,관목,,"4-2-1 굴취('13, '19, '24년 보완)",나무높이(m),m,"조경공 3인, 보통인부 1인 기준",10,0,0,3.3333,0,13.3333,0.3,0,0.3
조경공사,관목,,"4-2-1 굴취('13, '19, '24년 보완)",,m,"조경공 3인, 보통인부 1인 기준",0.0063,0,0,0.0021,0,0.0083,480,0,480
조경공사,관목,단식,"4-2-2 식재(단식(單植))('13, '19, '24년 보완)",나무높이(m),m,"조경공 3인, 보통인부 1인 기준",10,0,0,3.3333,0,13.3333,0.3,0,0.3
조경공사,관목,단식,"4-2-2 식재(단식(單植))('13, '19, '24년 보완)",,m,"조경공 3인, 보통인부 1인 기준",0.0187,0,0,0.0063,0,0.025,160,0,160
조경공사,관목,군식,"4-2-3 식재(군식(群植))('02년 신설, '13, '19, '24년 보완)",나무높이(m),m,"조경공 3인, 보통인부 1인 기준",10,0,0,3.3333,0,13.3333,0.3,0,0.3
조경공사,관목,군식,"4-2-3 식재(군식(群植))('02년 신설, '13, '19, '24년 보완)",,m,"조경공 3인, 보통인부 1인 기준",0.0068,0,0,0.0023,0,0.0091,440,0,440
조경공사,교목,,"4-3-1 뿌리돌림('13, '19년 보완)",,주,"3 0.033, 5 0.065, 7 0.117, 9 0.179, 11 0.2311, 13 0.313, 15 0.3715, 18 0.5618, 21 0.6521, 24 0.7424, 30 1.5830 기준",0,0,0,0,4.8,4.8,1,0,1
