id,main_category,category,sub_category,item_name,standard,unit,crew_composition_text,productivity_type,skill_worker_1_pum,skill_worker_1_count,skill_worker_2_pum,skill_worker_2_count,special_worker_pum,special_worker_count,common_worker_pum,common_worker_count,equipment_pum,equipment_count,pumsam_workload,molit_workload
1158,측 량,지형 및 토지측량,,"9-3-1 지형현황('08, '25, '26년 보완)",투입인원,,계획준비기준점설치세부측량편집지도원판제작성과등의정리 7계 기준,,0,0,0,0,0,0,0,0,7,0,1,0
1159,측 량,지형 및 토지측량,,9-3-2 하천측량,종단측량,10km,"폭원 1000폭, 기타1 100원, 기타2 800원, 폭원 700폭, 기타1 100원, 기타2 500원 기준",,0,0,0,0,0,0,0,0,4560,0,1,0
1160,측 량,지형 및 토지측량,,9-3-2 하천측량,"양안왕복 1일 1㎞, 10㎞당 10일",10km,"폭원 200폭, 폭원 200폭, 폭원 200폭, 폭원 100폭, 폭원 50폭, 폭원 25폭 기준",,0,0,0,0,0,0,0,0,775,0,1,0
1161,측 량,지형 및 토지측량,,9-3-2 하천측량,"양안왕복 1일 1㎞, 10㎞당 10일",10km,"횡단측량 10횡단측량, 횡단측량 10횡단측량, 폭원 50폭, 폭원 50폭, 폭원 50폭, 폭원 100폭, 폭원 200폭, 폭원 400폭 기준",,0,0,0,0,0,0,0,0,870,0,1,0
1162,측 량,지형 및 토지측량,,9-3-2 하천측량,"양안왕복 1일 1㎞, 10㎞당 10일",10km,"횡단측량 1횡단측량, 폭원 1.4폭, 폭원 1.8폭, 폭원 2.5폭, 폭원 4폭, 폭원 9폭, 폭원 16폭 기준",,0,0,0,0,0,0,0,0,35.7,0,1,0
1163,측 량,지형 및 토지측량,,9-3-2 하천측량,"양안왕복 1일 1㎞, 10㎞당 10일",10km,"횡단측량 10횡단측량, 폭원 35폭, 폭원 27.7폭, 폭원 20폭, 폭원 25폭, 폭원 22폭, 폭원 25폭 기준",,0,0,0,0,0,0,0,0,164.7,0,1,0
1164,측 량,지형 및 토지측량,,9-3-2 하천측량,"양안왕복 1일 1㎞, 10㎞당 10일",10km,"횡단측량 1횡단측량, 폭원 5폭, 폭원 6.3폭, 폭원 9폭, 폭원 14.5폭, 폭원 15폭, 폭원 20폭 기준",,0,0,0,0,0,0,0,0,70.8,0,1,0
1165,측 량,지형 및 토지측량,,9-3-2 하천측량,"양안왕복 1일 1㎞, 10㎞당 10일",10km,"횡단측량 10횡단측량, 폭원 10폭, 폭원 7.9폭, 폭원 5.5폭, 폭원 6.8폭, 폭원 13.3폭, 폭원 20폭 기준",,0,0,0,0,0,0,0,0,73.5,0,1,0
1166,측 량,지형 및 토지측량,,9-3-3 택지조성측량,인 원,,"용지측량 1용지측량, 기타1 0.5용지측량, 기타2 1용지측량, 용지측량 2.5용지측량, 방안측량 2.5방안측량, 기타1 0.5방안측량 기준",,0,0,0,0,0,0,0,0,15,0,1,0
1167,측 량,지형 및 토지측량,,9-3-3 택지조성측량,인 원,,"용지측량 1용지측량, 기타1 1용지측량, 기타2 0.5용지측량, 기타3 2용지측량, 용지측량 4.5용지측량, 방안측량 2.5방안측량 기준",,0,0,0,0,0,0,0,0,27,0,1,0
1168,측 량,지형 및 토지측량,,9-3-3 택지조성측량,인 원,,"용지측량 1용지측량, 기타1 1용지측량, 용지측량 2용지측량, 방안측량 5방안측량, 기타1 1방안측량, 기타2 2방안측량 기준",,0,0,0,0,0,0,0,0,22,0,1,0
1169,측 량,지형 및 토지측량,,9-3-3 택지조성측량,인 원,,방안측량 2.5방안측량 기준,,0,0,0,0,0,0,0,0,5,0,1,0
1170,측 량,지형 및 토지측량,,9-3-4 구획정리 확정측량,번 화 지 구,,"산정기준면적 5산정기준면적, 자료조사및현지답사 1자, 중심점및계산가구계산제도점검정리 1.5중, 기타1 0.5심, 기타2 1점 기준",,0,0,0,0,0,0,0,0,9,0,1,0
1171,측 량,지형 및 토지측량,,9-3-4 구획정리 확정측량,번 화 지 구,,"산정기준면적 5산정기준면적, 자료조사및현지답사 1자, 작업계획또는준비 3작, 준거점의위치의관측및계산 4준거점의, 중심점및계산가구계산제도점검정리 6.5중, 기타1 5.5심 기준",,0,0,0,0,0,0,0,0,30,0,1,0
1172,측 량,지형 및 토지측량,,9-3-4 구획정리 확정측량,번 화 지 구,,"산정기준면적 5산정기준면적, 작업계획또는준비 2작, 준거점의위치의관측및계산 3준거점의 기준",,0,0,0,0,0,0,0,0,10,0,1,0
1173,측 량,지형 및 토지측량,,9-3-4 구획정리 확정측량,보 통 지 구,,"산정기준면적 10산정기준면적, 자료조사및현지답사 1자, 중심점및계산가구계산제도점검정리 2.5중, 기타1 0.5심, 기타2 1점 기준",,0,0,0,0,0,0,0,0,15,0,1,0
1174,측 량,지형 및 토지측량,,9-3-4 구획정리 확정측량,보 통 지 구,,"산정기준면적 10산정기준면적, 자료조사및현지답사 1자, 작업계획또는준비 3작, 준거점의위치의관측및계산 5.5준거점의, 중심점및계산가구계산제도점검정리 8.5중, 기타1 7심 기준",,0,0,0,0,0,0,0,0,42,0,1,0
1175,측 량,지형 및 토지측량,,9-3-4 구획정리 확정측량,보 통 지 구,,"산정기준면적 10산정기준면적, 작업계획또는준비 2작, 준거점의위치의관측및계산 4준거점의 기준",,0,0,0,0,0,0,0,0,16,0,1,0
1176,측 량,지형 및 토지측량,,9-3-4 구획정리 확정측량,촌 락 지 구,,"산정기준면적 30산정기준면적, 자료조사및현지답사 2자, 중심점및계산가구계산제도점검정리 3중, 기타1 1심, 기타2 2점 기준",,0,0,0,0,0,0,0,0,38,0,1,0
1177,측 량,지형 및 토지측량,,9-3-4 구획정리 확정측량,촌 락 지 구,,"산정기준면적 30산정기준면적, 자료조사및현지답사 2자, 작업계획또는준비 4작, 준거점의위치의관측및계산 11준거점의, 중심점및계산가구계산제도점검정리 17.5중, 기타1 14.5심 기준",,0,0,0,0,0,0,0,0,95,0,1,0
1178,측 량,지형 및 토지측량,,9-3-4 구획정리 확정측량,촌 락 지 구,,"산정기준면적 30산정기준면적, 작업계획또는준비 3작, 준거점의위치의관측및계산 9준거점의 기준",,0,0,0,0,0,0,0,0,42,0,1,0
1179,측 량,지형 및 토지측량,,9-3-5 용지측량,시 가 지,,"토지등기부지적도또는소유권조사 2토, 공공용지사정입회및민간인경계입회 5공, 용지측량 3용, 용지측량 20용 기준",,0,0,0,0,0,0,0,0,30,0,1,0
1180,측 량,지형 및 토지측량,,9-3-5 용지측량,시 가 지,,"토지등기부지적도또는소유권조사 6토, 공공용지사정입회및민간인경계입회 10공, 경계도근측량 8경, 용지측량 15용, 용지측량 40용 기준",,0,0,0,0,0,0,0,0,79,0,1,0
1181,측 량,지형 및 토지측량,,9-3-5 용지측량,시 가 지,,"토지등기부지적도또는소유권조사 12토, 공공용지사정입회및민간인경계입회 15공, 경계도근측량 8경, 용지측량 15용, 용지측량 40용 기준",,0,0,0,0,0,0,0,0,90,0,1,0
1182,측 량,지형 및 토지측량,,9-3-5 용지측량,시 가 지,,"공공용지사정입회및민간인경계입회 15공, 경계도근측량 16경, 용지측량 30용 기준",,0,0,0,0,0,0,0,0,61,0,1,0
1183,측 량,지형 및 토지측량,,9-3-5 용지측량,평 지,,"토지등기부지적도또는소유권조사 1.5토, 공공용지사정입회및민간인경계입회 4공, 용지측량 2용, 용지측량 15용 기준",,0,0,0,0,0,0,0,0,22.5,0,1,0
1184,측 량,지형 및 토지측량,,9-3-5 용지측량,평 지,,"토지등기부지적도또는소유권조사 5토, 공공용지사정입회및민간인경계입회 8공, 경계도근측량 6경, 용지측량 10용, 용지측량 30용 기준",,0,0,0,0,0,0,0,0,59,0,1,0
1185,측 량,지형 및 토지측량,,9-3-5 용지측량,평 지,,"토지등기부지적도또는소유권조사 10토, 공공용지사정입회및민간인경계입회 12공, 경계도근측량 6경, 용지측량 10용, 용지측량 30용 기준",,0,0,0,0,0,0,0,0,68,0,1,0
1186,측 량,지형 및 토지측량,,9-3-5 용지측량,평 지,,"공공용지사정입회및민간인경계입회 12공, 경계도근측량 12경, 용지측량 20용 기준",,0,0,0,0,0,0,0,0,44,0,1,0
1187,측 량,지형 및 토지측량,,9-3-5 용지측량,촌 락 지,,"토지등기부지적도또는소유권조사 1토, 공공용지사정입회및민간인경계입회 3공, 용지측량 1용, 용지측량 10용 기준",,0,0,0,0,0,0,0,0,15,0,1,0
1188,측 량,지형 및 토지측량,,9-3-5 용지측량,촌 락 지,,"토지등기부지적도또는소유권조사 4토, 공공용지사정입회및민간인경계입회 6공, 경계도근측량 4경, 용지측량 7용, 용지측량 20용 기준",,0,0,0,0,0,0,0,0,41,0,1,0
1189,측 량,지형 및 토지측량,,9-3-5 용지측량,촌 락 지,,"토지등기부지적도또는소유권조사 8토, 공공용지사정입회및민간인경계입회 9공, 경계도근측량 4경, 용지측량 7용, 용지측량 20용 기준",,0,0,0,0,0,0,0,0,48,0,1,0
1190,측 량,지형 및 토지측량,,9-3-5 용지측량,촌 락 지,,"공공용지사정입회및민간인경계입회 9공, 경계도근측량 8경, 용지측량 14용 기준",,0,0,0,0,0,0,0,0,31,0,1,0
1191,측 량,지형 및 토지측량,,9-3-5 용지측량,구 릉 지,,"토지등기부지적도또는소유권조사 1토, 공공용지사정입회및민간인경계입회 2공, 용지측량 1용, 용지측량 9용 기준",,0,0,0,0,0,0,0,0,13,0,1,0
1192,측 량,지형 및 토지측량,,9-3-5 용지측량,구 릉 지,,"토지등기부지적도또는소유권조사 3토, 공공용지사정입회및민간인경계입회 5공, 경계도근측량 3경, 용지측량 6용, 용지측량 18용 기준",,0,0,0,0,0,0,0,0,35,0,1,0
1193,측 량,지형 및 토지측량,,9-3-5 용지측량,구 릉 지,,"토지등기부지적도또는소유권조사 6토, 공공용지사정입회및민간인경계입회 8공, 경계도근측량 3경, 용지측량 6용, 용지측량 18용 기준",,0,0,0,0,0,0,0,0,41,0,1,0
1194,측 량,지형 및 토지측량,,9-3-5 용지측량,구 릉 지,,"공공용지사정입회및민간인경계입회 8공, 경계도근측량 7경, 용지측량 13용 기준",,0,0,0,0,0,0,0,0,28,0,1,0
1195,측 량,지형 및 토지측량,인선,9-3-6 도시계획선(인선),인 원 수 1일당 지적 기사,,"계획준비 1계획준비, 대조수정 1대, 점검 1점, 성과인계 1성과인계 기준",,1,0,0,0,0,0,0,0,3,1,1,0
1196,측 량,지형 및 토지측량,인선,9-3-6 도시계획선(인선),인 원 수 1일당 지적 산업기사,,"자료조사 1자, 계획준비 1계획준비, 지적전산파일변환 1지적전산파일변환, 성과작성 1성과작성 기준",,0,0,0,0,0,0,0,0,4,0,1,0
1197,측 량,지형 및 토지측량,인선,9-3-6 도시계획선(인선),인 원 수 합계 지적 기사,,"계획준비 0.03계획준비, 대조수정 0.07대, 점검 0.04점, 성과인계 0.03성과인계 기준",,0.03,0,0,0,0,0,0,0,0.14,1,1,0
1198,측 량,지형 및 토지측량,인선,9-3-6 도시계획선(인선),인 원 수 합계 지적 산업기사,,"자료조사 0.09자, 계획준비 0.03계획준비, 지적전산파일변환 0.13지적전산파일변환, 성과작성 0.11성과작성 기준",,0,0,0,0,0,0,0,0,0.36,0,1,0
1199,측 량,노선측량,철도도로신설,"9-4-1 노선측량(철도, 도로 신설)('24년 보완)",노선선정 진행 기준 (m),,"보통시가지 250보, 교외촌락지 250교, 농지,구릉지 500농, 산림지 200산 기준",,0,0,0,0,0,0,0,0,1200,0,1,0
1200,측 량,노선측량,철도도로신설,"9-4-1 노선측량(철도, 도로 신설)('24년 보완)",노선선정 일수,,"보통시가지 4보, 교외촌락지 4교, 농지,구릉지 2농, 산림지 5산 기준",,0,0,0,0,0,0,0,0,15,0,1,0
1201,측 량,노선측량,철도도로신설,"9-4-1 노선측량(철도, 도로 신설)('24년 보완)",노선선점 진행 기준 (m),,"보통시가지 500보, 교외촌락지 1000교, 농지,구릉지 2000농, 산림지 400산 기준",,0,0,0,0,0,0,0,0,3900,0,1,0
1202,측 량,노선측량,철도도로신설,"9-4-1 노선측량(철도, 도로 신설)('24년 보완)",노선선점 일수,,"보통시가지 2보, 교외촌락지 1교, 농지,구릉지 0.5농, 산림지 2.5산 기준",,0,0,0,0,0,0,0,0,6,0,1,0
1203,측 량,노선측량,철도도로신설,"9-4-1 노선측량(철도, 도로 신설)('24년 보완)",중심선측량 진행 기준 (m),,"보통시가지 200보, 교외촌락지 250교, 농지,구릉지 400농, 산림지 150산 기준",,0,0,0,0,0,0,0,0,1000,0,1,0
1204,측 량,노선측량,철도도로신설,"9-4-1 노선측량(철도, 도로 신설)('24년 보완)",중심선측량 일수,,"보통시가지 5보, 교외촌락지 4교, 농지,구릉지 2.5농, 산림지 6.7산 기준",,0,0,0,0,0,0,0,0,18.2,0,1,0
1205,측 량,노선측량,철도도로신설,"9-4-1 노선측량(철도, 도로 신설)('24년 보완)",종단측량 진행 기준 (m),,"보통시가지 500보, 교외촌락지 500교, 농지,구릉지 1000농, 산림지 330산 기준",,0,0,0,0,0,0,0,0,2330,0,1,0
1206,측 량,노선측량,철도도로신설,"9-4-1 노선측량(철도, 도로 신설)('24년 보완)",종단측량 일수,,"보통시가지 2보, 교외촌락지 2교, 농지,구릉지 1농, 산림지 3산 기준",,0,0,0,0,0,0,0,0,8,0,1,0
1207,측 량,노선측량,철도도로신설,"9-4-1 노선측량(철도, 도로 신설)('24년 보완)",횡단측량 진행 기준 (m),,"보통시가지 250보, 교외촌락지 250교, 농지,구릉지 400농, 산림지 170산 기준",,0,0,0,0,0,0,0,0,1070,0,1,0
1208,측 량,노선측량,철도도로신설,"9-4-1 노선측량(철도, 도로 신설)('24년 보완)",횡단측량 일수,,"보통시가지 4보, 교외촌락지 4교, 농지,구릉지 2.5농, 산림지 6산 기준",,0,0,0,0,0,0,0,0,16.5,0,1,0
1209,측 량,노선측량,철도도로신설,"9-4-1 노선측량(철도, 도로 신설)('24년 보완)",용지경계 말뚝설치 진행 기준 (m),,"보통시가지 120보, 교외촌락지 330교, 농지,구릉지 400농 기준",,0,0,0,0,0,0,0,0,850,0,1,0
1210,측 량,노선측량,철도도로신설,"9-4-1 노선측량(철도, 도로 신설)('24년 보완)",용지경계 말뚝설치 일수,,"보통시가지 8.3보, 교외촌락지 3교, 농지,구릉지 2.5농 기준",,0,0,0,0,0,0,0,0,13.8,0,1,0
1211,측 량,노선측량,,9-4-2 수도노선측량,중심선측량,1km,"번화시가지 400번화시가지, 보통시가지 500보통시가지, 교외시가지 1000교외시가지 기준",,0,0,0,0,0,0,0,0,1900,0,1,0
1212,측 량,노선측량,,9-4-2 수도노선측량,중심선측량,1km,"번화시가지 2.5번화시가지, 보통시가지 2보통시가지, 교외시가지 1교외시가지 기준",,0,0,0,0,0,0,0,0,5.5,0,1,0
1213,측 량,노선측량,,9-4-2 수도노선측량,종단측량,1km,"번화시가지 1000번화시가지, 보통시가지 1500보통시가지, 교외시가지 2000교외시가지 기준",,0,0,0,0,0,0,0,0,4500,0,1,0
1214,측 량,노선측량,,9-4-2 수도노선측량,종단측량,1km,"번화시가지 1번화시가지, 보통시가지 0.7보통시가지, 교외시가지 0.5교외시가지 기준",,0,0,0,0,0,0,0,0,2.2,0,1,0
1215,측 량,노선측량,,9-4-2 수도노선측량,횡단측량,1km,"번화시가지 500번화시가지, 보통시가지 1000보통시가지, 교외시가지 1500교외시가지 기준",,0,0,0,0,0,0,0,0,3000,0,1,0
1216,측 량,노선측량,,9-4-2 수도노선측량,횡단측량,1km,"번화시가지 2번화시가지, 보통시가지 1보통시가지, 교외시가지 0.7교외시가지 기준",,0,0,0,0,0,0,0,0,3.7,0,1,0
1217,측 량,노선측량,,9-4-3 디지털 도로대장 작성,투입인원,,"작업계획및준비 0.5작, 객체추출및묘사 1객, 정리및점검 0.2정 기준",,0,0,0,0,0,0,0,0,1.7,0,1,0
1218,측 량,노선측량,,9-4-3 디지털 도로대장 작성,투입인원,,"작업계획및준비 1.1작, 객체추출및묘사 3객, 현황측량및조사 1현, 정위치편집 0.8정, 구조화편집 1.6구, 정리및점검 0.8정 기준",,0,0,0,0,0,0,0,0,8.3,0,1,0
1219,측 량,노선측량,,9-4-3 디지털 도로대장 작성,투입인원,,"객체추출및묘사 8객, 현황측량및조사 6현, 정위치편집 1.2정, 구조화편집 4구, 정리및점검 0.6정 기준",,0,0,0,0,0,0,0,0,19.8,0,1,0
1220,측 량,노선측량,,9-4-3 디지털 도로대장 작성,투입인원,,"객체추출및묘사 8객, 현황측량및조사 3현, 정위치편집 2정, 구조화편집 2.4구 기준",,0,0,0,0,0,0,0,0,15.4,0,1,0
1221,측 량,지도제작,,"9-5-1 항공사진촬영('10, '21, '26년 보완)",비행 고도(m),,"8 16008, 10 200010, 12 240012, 15 300015, 20 400020, 25 500025, 42 840042, 80 1600080 기준",,0,0,0,0,0,0,0,0,42400,0,1,0
1222,측 량,지도제작,,"9-5-1 항공사진촬영('10, '21, '26년 보완)",1변실거리,,"8 1.128, 10 1.410, 12 1.6812, 15 2.115, 20 2.820, 25 3.525, 42 5.8942, 80 11.2180 기준",,0,0,0,0,0,0,0,0,29.7,0,1,0
1223,측 량,지도제작,,"9-5-1 항공사진촬영('10, '21, '26년 보완)",1변실거리,,"8 1.348, 10 1.6810, 12 2.01212, 15 2.5215, 20 3.3520, 25 4.1925, 42 7.04342, 80 13.4180 기준",,0,0,0,0,0,0,0,0,35.545,0,1,0
1224,측 량,지도제작,,"9-5-1 항공사진촬영('10, '21, '26년 보완)",촬영면적 (㎢),,"8 1.58, 10 2.3510, 12 3.3812, 15 5.2915, 20 9.420, 25 14.6925, 42 41.4642, 80 150.4180 기준",,0,0,0,0,0,0,0,0,228.48,0,1,0
1225,측 량,지도제작,,"9-5-1 항공사진촬영('10, '21, '26년 보완)",촬영기선 장 (㎞),,"8 0.458, 10 0.5610, 12 0.6712, 15 0.8415, 20 1.1220, 25 1.425, 42 2.3642, 80 4.4980 기준",,0,0,0,0,0,0,0,0,11.89,0,1,0
1226,측 량,지도제작,,"9-5-1 항공사진촬영('10, '21, '26년 보완)",코스 간격 (㎞),,"8 0.948, 10 1.1710, 12 1.4112, 15 1.7615, 20 2.3520, 25 2.9325, 42 4.9342, 80 9.3980 기준",,0,0,0,0,0,0,0,0,24.88,0,1,0
1227,측 량,지도제작,,"9-5-1 항공사진촬영('10, '21, '26년 보완)",스테레오 면적 (㎢),,"8 0.428, 10 0.6610, 12 0.9512, 15 1.4815, 20 2.6320, 25 4.1125, 42 11.6142, 80 42.1280 기준",,0,0,0,0,0,0,0,0,63.98,0,1,0
1228,측 량,지도제작,,"9-5-3 사진 기준점 측량('21, '26년 보완)",작업일수,,"계획준비선점좌표측정계산정리점검계 2계, 기타1 3획, 기타2 5준, 기타3 2비, 기타4 3선 기준",,0,0,0,0,0,0,0,0,15,0,1,0
1229,측 량,지도제작,,"9-5-3 사진 기준점 측량('21, '26년 보완)",인원,,"계획준비선점좌표측정계산정리점검계 1계, 기타1 2획 기준",,0,0,0,0,0,0,0,0,3,0,1,0
1230,측 량,지도제작,,"9-5-3 사진 기준점 측량('21, '26년 보완)",인원,,"계획준비선점좌표측정계산정리점검계 1계, 기타1 1획, 기타2 1준, 기타3 1비, 기타4 13선 기준",,0,0,0,0,0,0,0,0,17,0,1,0
1231,측 량,지도제작,,"9-5-3 사진 기준점 측량('21, '26년 보완)",인원,,"계획준비선점좌표측정계산정리점검계 1계, 기타1 1획, 기타2 1준, 기타3 10비 기준",,0,0,0,0,0,0,0,0,13,0,1,0
1232,측 량,지도제작,,"9-5-4 수치지도 작성('21, '22, '24, '26년 보완)",기술자-특급,%,참여비율 5% 기준,,0,0,0,0,0,0,0,0,0,0,0,0
1233,측 량,지도제작,,"9-5-4 수치지도 작성('21, '22, '24, '26년 보완)",기술자-고급,%,참여비율 10% 기준,,0,0,0,0,0,0,0,0,0,0,0,0
1234,측 량,지도제작,,"9-5-4 수치지도 작성('21, '22, '24, '26년 보완)",기술자-중급,%,참여비율 15% 기준,,0,0,0,0,0,0,0,0,0,0,0,0
1235,측 량,지도제작,,"9-5-4 수치지도 작성('21, '22, '24, '26년 보완)",기술자-초급,%,참여비율 10% 기준,,0,0,0,0,0,0,0,0,0,0,0,0
1236,측 량,지도제작,,"9-5-4 수치지도 작성('21, '22, '24, '26년 보완)",기능사(도화)-고급,%,참여비율 10% 기준,,0,0,0,0,0,0,0,0,0,0,0,0
1237,측 량,지도제작,,"9-5-4 수치지도 작성('21, '22, '24, '26년 보완)",기능사(도화)-중급,%,참여비율 30% 기준,,0,0,0,0,0,0,0,0,0,0,0,0
1238,측 량,지도제작,,"9-5-4 수치지도 작성('21, '22, '24, '26년 보완)",기능사(도화)-초급,%,참여비율 20% 기준,,0,0,0,0,0,0,0,0,0,0,0,0
1239,측 량,지도제작,,"9-5-4 수치지도 작성('21, '22, '24, '26년 보완)",계,%,참여비율 100% 기준,,0,0,0,0,0,0,0,0,0,0,0,0
1240,측 량,지도제작,,9-5-5 건물 및 지상물체 항공사진 ｢판독작업,시가지(갑),,중급기능사(지도제작) 4중급기능사(지도제작) 기준,,0,0,0,0,0,0,0,0,4,0,1,0
1241,측 량,지도제작,,9-5-5 건물 및 지상물체 항공사진 ｢판독작업,시가지(을),,중급기능사(지도제작) 2.7중급기능사(지도제작) 기준,,0,0,0,0,0,0,0,0,2.7,0,1,0
1242,측 량,지도제작,,9-5-5 건물 및 지상물체 항공사진 ｢판독작업,교외지,,중급기능사(지도제작) 1.5중급기능사(지도제작) 기준,,0,0,0,0,0,0,0,0,1.5,0,1,0
1243,측 량,지도제작,,9-5-5 건물 및 지상물체 항공사진 ｢판독작업,촌락지,,중급기능사(지도제작) 0.5중급기능사(지도제작) 기준,,0,0,0,0,0,0,0,0,0.5,0,1,0
1244,측 량,지도제작,,9-5-5 건물 및 지상물체 항공사진 ｢판독작업,무가옥지,,중급기능사(지도제작) 0.2중급기능사(지도제작) 기준,,0,0,0,0,0,0,0,0,0.2,0,1,0
1245,측 량,지도제작,기본도,9-5-6 지도제작(기본도),신규제작수정제작,도엽,"중급기술자 13, 초급기술자 12, 중급기능사 8지도제작, 초급기능사 4지도제작 기준",,13,0,24,0,0,0,0,0,0,0,1,0
1246,측 량,지도제작,기본도,9-5-6 지도제작(기본도),기타1,도엽,"중급기술자 9, 초급기술자 8, 중급기능사 8지도제작, 초급기능사 4지도제작 기준",,9,0,20,0,0,0,0,0,0,0,1,0
1247,측 량,지도제작,,9-5-7 토지이용 현황도 제작,고급기술자,"1:25,000도엽",현지조사 10.22현 기준,,0,0,0,0,0,0,0,0,10.22,0,1,0
1248,측 량,지도제작,,9-5-7 토지이용 현황도 제작,초급기술자,"1:25,000도엽",현지조사 9.17현 기준,,0,0,0,0,0,0,0,0,9.17,0,1,0
1249,측 량,지도제작,,9-5-7 토지이용 현황도 제작,중급기능사(지도제작),"1:25,000도엽",현지조사 9.17현 기준,,0,0,0,0,0,0,0,0,9.17,0,1,0
1250,측 량,지도제작,,9-5-8 상각비 산정,,,"GPS 1G, 측량기 2P, 광파측 1광, 거의 -60파, 데오드 0.2데, 라이트 10오, 정밀 1정, 레벨 2밀, 음향측심기지층탐사기전자측위기 80음, 검조 0검, 위 12조, 유속 0유, 계 3속 기준",,0,12,0,0,0,0,0,0,52.2,0,1,0
1251,측 량,지도제작,,9-5-8 상각비 산정,상각 년수,,"GPS측량기 8G, 광파측거의 8광, 데오드라이트 8데, 정밀레벨 8정, 음향측심기지층탐사기전자측위기 5음, 기타1 5향 기준",,0,0,0,0,0,0,0,0,57,0,1,0
1252,측 량,지도제작,,9-5-8 상각비 산정,연간 가동 연수,,"GPS측량기 220G, 광파측거의 220광, 데오드라이트 220데, 정밀레벨 220정, 음향측심기지층탐사기전자측위기 160음, 기타1 160향 기준",,0,0,0,0,0,0,0,0,1720,0,1,0
1253,측 량,지도제작,,9-5-8 상각비 산정,상각 비율,,"GPS측량기 0.9G, 광파측거의 0.9광, 데오드라이트 0.9데, 정밀레벨 0.9정, 음향측심기지층탐사기전자측위기 0.9음, 기타1 0.9향 기준",,0,0,0,0,0,0,0,0,8.1,0,1,0
1254,측 량,지도제작,,9-5-8 상각비 산정,정비 비율,,"GPS측량기 0.5G, 광파측거의 0.5광, 데오드라이트 0.3데, 정밀레벨 0.3정, 음향측심기지층탐사기전자측위기 0.5음, 기타1 0.5향 기준",,0,0,0,0,0,0,0,0,4.1,0,1,0
1255,측 량,지도제작,,9-5-8 상각비 산정,연간 관리 비율,,"GPS측량기 0.14G, 광파측거의 0.14광, 데오드라이트 0.14데, 정밀레벨 0.14정, 음향측심기지층탐사기전자측위기 0.14음, 기타1 0.14향 기준",,0,0,0,0,0,0,0,0,1.26,0,1,0
1256,측 량,지도제작,,9-5-8 상각비 산정,일 당(10-5),,"GPS측량기 51.1G, 광파측거의 51.1광, 데오드라이트 51.1데, 정밀레벨 51.1정, 음향측심기지층탐사기전자측위기 112.5음, 기타1 112.5향 기준",,0,0,0,0,0,0,0,0,741.9,0,1,0
1257,측 량,지도제작,,9-5-8 상각비 산정,일 당(10-5),,"GPS측량기 28.4G, 광파측거의 28.4광, 데오드라이트 17데, 정밀레벨 17정, 음향측심기지층탐사기전자측위기 62.5음, 기타1 62.5향 기준",,0,0,0,0,0,0,0,0,389.3,0,1,0
1258,측 량,지도제작,,9-5-8 상각비 산정,일 당(10-5),,"GPS측량기 38.5G, 광파측거의 38.5광, 데오드라이트 38.5데, 정밀레벨 38.5정, 음향측심기지층탐사기전자측위기 56음, 기타1 56향 기준",,0,0,0,0,0,0,0,0,421.4,0,1,0
1259,측 량,지도제작,,9-5-8 상각비 산정,일 당(10-5),,"GPS측량기 118G, 광파측거의 118광, 데오드라이트 106.6데, 정밀레벨 106.6정, 음향측심기지층탐사기전자측위기 231음, 기타1 231향 기준",,0,0,0,0,0,0,0,0,1552.6,0,1,0
1260,측 량,지도제작,,"9-5-9 정밀도로지도 구축('19년 신설, '20년 보완)",특급 기술자,,"작업계획 1작, GNSS/INS통합계산 0.5GNSS/INS, 기준점선점 0.5기, MMS표준자료제작 1MMS, 객체추출및묘사 1.125객, 구조화편집 0.18구, 성과정리 0.125성 기준",,0,0,0,0,0,0,0,0,4.43,1,1,0
1261,측 량,지도제작,,"9-5-9 정밀도로지도 구축('19년 신설, '20년 보완)",고급 기술자,,"작업계획 2작, MMS자료수집 1M, MMS표준자료제작 5MMS, 객체추출및묘사 3.375객, 구조화편집 0.9구, 성과정리 0.375성 기준",,0,0,0,0,0,0,0,0,12.65,0,1,0
1262,측 량,지도제작,,"9-5-9 정밀도로지도 구축('19년 신설, '20년 보완)",중급 기술자,,"GNSS기준국운영 1G, MMS자료수집 2M, GNSS/INS통합계산 1GNSS/INS, 기준점선점 1기, MMS표준자료제작 7MMS, 이미지처리(보안처리) 2이, 객체추출및묘사 9객, 구조화편집 6.3구, 성과정리 0.75성 기준",,0,0,0,0,0,0,0,0,30.05,1,1,0
1263,측 량,지도제작,,"9-5-9 정밀도로지도 구축('19년 신설, '20년 보완)",초급 기술자,,"MMS표준자료제작 3MMS, 이미지처리(보안처리) 2이, 객체추출및묘사 9객, 구조화편집 1.17구, 성과정리 1.25성 기준",,0,0,0,0,0,0,0,0,16.42,0,1,0
1264,측 량,지도제작,,"9-5-9 정밀도로지도 구축('19년 신설, '20년 보완)",정보처리 기사,,구조화편집 0.45구 기준,,0,0,0,0,0,0,0,0,0.45,0,1,0
1265,측 량,지도제작,,"9-5-9 정밀도로지도 구축('19년 신설, '20년 보완)",계,,"작업계획 3작, GNSS기준국운영 1G, MMS자료수집 3M, GNSS/INS통합계산 1.5GNSS/INS, 기준점선점 1.5기, MMS표준자료제작 16MMS 기준",,0,0,0,0,0,0,0,0,64,1,1,0
